clean_text,label
mardani diam   jawab makanya masyarakat cerdas janganpilihpartaioposan menyesatkan,anger
 pentingnya materi kode etik diajarkan sejak sd  minimal ilmu ilmu dasar  berbuat baik sopan teratur lah kalau   jadinya kayak  bablas  peka keadaan gue lupa dulu bk  pkn  sosum bahas apaan   sih kesananya   khusus jadi  mengena,fear
pas masuk  bilang  soalnya  bingung  sana  mana macet aduh   ambil orderan  pak   jam kantor pulang lo macet  lampu merah doang jalan  tau cikampek sama jorr nih,anger
namanya anis  selesai si walaupun  official   masa bahagia banget   lulus   sendiri  kali   terpesona,happy
mbak bulan  mbak bulan datangnya sekarang   jangan tanggal  biasanya kalau kamu datang  biasanya  kemungkinan ikut salat iednya mbak bul,fear
keambian siang  buka situs online trading sekuritas lihat indeks saham warna warni terus klik klik cantik bego  klik tombol buy submit and success,happy
cont belajar prinsip memegang prinsip lebih teguuhh  godaan  bikin goyah integritas ternyata banyak bro senang  berteman  banyak tipe menghargai belajar lebih dewasa  gampang pundung bahagia disetiap keadaan wkwk karakteristik belajar memahami,happy
 korban sexualharassment berani speak up malah dibully dibilang lebay ironisnya  sedikit kaum hawa  ikut an nyinyirin kayaknya kalian terbiasa dikirimin foto titit deh empati buat sesama cewek jadi   saveviavallen,anger
damai tai lo soekarno  membubarkan partai islam masyumi dizaman pak soeharto  bolehkan  masyumi menjadi keluarga besar bulan bintang lalu partai bulan bintang bego dungu sok tau cebong,anger
 cewek kena sexual harassment   berani buat speak up eh malah dinyinyirin  nyinyir cewek jg huhu heran deh sama netijen dimata  semua serba salah dasar cebong,anger
orang oldmoney datang  kandang pakaiannya sederhana cuma kaos oblong  celana training mau  keliling kandang buat memilih sapi  sekali transaksi mencapai m  epic  beliau orangnya taat ibadah  royal punya anak  gadis  pak,happy
gara jadi googling berita      confirm duhhh menanti berita  benar pasangan favorite ku  jaman  kala,happy
baru lihat  bener bener dengarkan  seksama nissa  sabyan nya   naik daun  asli   rusak rusaknya  suara flawless bening benerrr kayak gelas beling habis dicuci pakai s unlight jadi bersih bersinar  deh heran,love
innalillahi wa inna ilaihi rajiun kabar duka  menyelimuti aceh pewaris kesultanan aceh teungku putro safiatuddin cahaya nur alam dikabarkan meninggal dunia  kota mataram nusa tenggara barat ntb rabu sekira pukul wita,sadness
  si  terasa sulit sekali menggapainya    anugerah jalan mudah  si malah enggak mau  allah kok begini dunia  engkau ciptakan,sadness
lambat laun kok makin  jelas  semakin kurang ajar gue sabar jujur  gue  pernah   mau  frontal maki org gue bilang baik nasehatin  adik,anger
pernah suatu  tetangga depan rumah gue  sengaja brpapasan pas gue mau keluar rumah suddenly  mengedip mata  gw diiiiiiiiiih jijik banget  allaaaaah,anger
walaupun sakit hati  gue tahan   menyerang balik  makian pantang gue berbicara frontal sebisa mungkin gue tahan  ngeblokir  solusi  sangat tepat,anger
langsung ku blok   maaf nih  teman teman   memilih jalan sendiri  jangan lah kayak gitu   jalan masing masing loh jujur sedih aku lihat alat musik  hancurkan gitu,sadness
bukannya bersimpati aku lihat akun kayak  malah jadi serem malah jadi takut soalnya videonya  menghancurkan  cara brutal  cara pakai kampak terus  posting gitu sedih kali lah liatnya,fear
ntan busuk banget teman kok kamu gituin aku busuk nih terus sadar  meminta maap  dimaapin nih   terus  aku busuk   pernah  difermentasi   baik  makanya sekarang biarkan lah aku hidup bergelimang karma  kalian,anger
 sibuk mengedit konten  ruang tunggu  kok sekumpulan nenek  depan  seru banget yah   ghibah ternyata   menunjukkan  kapanpun  dimanapun ghibah  asyik,happy
mobilelegendsbangbangid main  brawl langsung  chang e memimpin top kill  mvp sekaligus memang  hero ggwp hero baru  normal server  top lah lebih top soalnya hero mage  role kesukaan   hero tank sukanya  skill nya  loh buff  deh,happy
 waktunya sayang berubah jadi butuh perhatian berubah jadi pengertian percaya berubah jadi yakin  semua  terjadi kalau kamu   saling melengkapi  mencari kurang  mencari salah  mencari  lebih,love
anak jaman now tak tau kalau dulu mau testimonial dibalesnya seminggu mana  bikin sekarang pendekatan tinggal match no match  kinder senang recehkantwitter,sadness
ijazah mendadak terselip tu langsung tiba terbayang perjuangan dikampus penelitian skripsi deh el el memang     dulu baru berasa,sadness
kadang   balik  jadi anak sd pulang sekolah tidur siang bangun main harvest bulan pepsi man  memikirkan ina inu,sadness
 pencerahan    lapor  hotline  mention kesini  tracking paket  malah  purwokerto  tujuan paket  kaimana papua barat buka kalimanah purbalingga kesalahan a  pihak   salah,anger
kasihan karyawan bapakku  mau lebaran malah jatuh sakit  masuk rumah  sekarang mudik terlalu cepat  kampung halaman gusti allah kadang memberikan    terpikirkan  manusia  manusia  cuma  menerima,sadness
kehilangan  salah satu karyawan  tepat  lebaran   aku dipusingkan  mencari penggantinya  mencari karywan  pabrik tahu susah dibandingkan mencari orang  jadi tukang parkir,sadness
  bego  dihukum  ditembak  masalah     bela nah si bangsat cabul kabur padahal  bela juta orang tolol   berani  balik  kalau waras berpikir  kamu tau jawabannya,anger
  terbiasa  twit  pakai english but terima kasih kamu for make it easier to menonton them,happy
terima kasih  tertawa semoga menjadi amal saleh dibulan mulia  membuat sesama hambanya tertawa bahagia,happy
antre  bank situasyen mbak  nomor antrean berapa buk  ambil  nomor antrean biar cepat dalamhati rejeki anak baik,happy
apa sebutan  pas  pasangan muda anak tinggal  rumah orang tua cewek anaknya dijaga ibunya   kerja eh pas lebaran malah ditinggal  rumah mertua  salat idulfitri  sungkeman semoga besar pahala  dikasih  ibunya woi anaknya sadar kek,anger
banyak sekali mualaf  baru belajar islam tahun  ilmu agamanya  luar biasa     kecil muslim ilmu agamanya jauh banget   namanya malu banget,sadness
 usah  liga bagaimana persepak bolaan indonesia  maju kalau mau kayak  terus mau perang   gaza sanah mati kamu masuk syurga,anger
walaupun lebaran  lama nuansa maaf memaafkan  menyebar  td  atm katanya maaf saldo   mencukupi gue coba telfon teman eh operator  meminta maaf katanya maaf pulsa   cukup  melakukan panggilan  recehkantwitter,sadness
  namanya ide keberpihakan ala melalui program unggulan oke ngoce melibatkan banyak warga  mengisi tong sampah biar sampah jakarta berasa sampah jerman karenasampahjakartabedasampahjerman,anger
malah kamu harusnya tanya  instagram nya langsung  menghapus  punya akun   kebijakan ignya pastikan jangan melulu salahkan rezim kalau ternyata bukan akibat rezim   masuknya fitnah ,anger
berharap aku  dokter dikasih salep buat  lebam biru eehhh malah dkshnya obat nyeri tablet vitamin padahal tensi darah aku normal ttp  salep   dikasih sama dokternya,sadness
jaman dulu dipanggil nama sama cewek   suka   gemetaran mengalahkan tes pantokhir akmil lah sekarang kalau  pap tt katanya  sayang sadar oi   cewek  berusaha mati matian  bahagiain ayahnya jangan kamu rusak   buat menuruti nafsu kamu oldmoneygakngerasain,anger
andai id my takyah  pasport malam nih    my   hidup selalu dihadapkan  pilihan mau tak mau salah satu  direlakan,sadness
sebenarnya teknik lumayan  aneh banget pas  inter passing sering salah dribbling  bagus crossing  bagus keypass awal aja selanjutnya ketebak apa a waste of skill,sadness
kalau   menganggap besar is beauty terus  mikir besar is awal mula berbagai penyakit sah sah  lah kalau tersinggung jangan jangan memang  yakin sama kepercayaannya mau setuju   terlanjur,fear
 bukan  bilang koalisi  syarat lalu koar    jatah menteri kenyataan bahkan partai politik  semula non koalisipun dibedol  dikasih jbtn menteri,anger
 apa kalau gue punya pc ban agus gue trade langsung nih sama sih mas,happy
selamat ulang tahun kak renoo wkwk semoga   dipertemukan   satu kelompok kalo sama reno gppa deh semoga bahagia  sejahtera selalu bersama dek oza hehe,happy
congratulations on your st holly communion xellent mommy papa ompung unty tulang bou  xaviera are sok happy to be able to witness and accompany kamu on this spesial day semoga xellent tumbuh menjadi anak  menyenangkan hati tuhan menjadi saluran berkat  banyak orang,happy
buat  teriak teriak ganti presiden gimana pulang kampung naik kereta api bagus kan stasiun kereta kereta apinya  bagus ber ac semua coba tahun  lalu banyak copetnyaaahh banyak calonyaaahh,anger
kalau fadli zhon mau tahu apa relepansi nya banyak alasan   cari misalnya undang undang terorisme   godok  dewan perwakilan rakyat kok bego,anger
gapapaaaa gue  berusaha   lebaran  kapan tau  dospem malah  luar negeri pas tanggal tanggal sidang kering  air mata ,sadness
 case  kedua sebelumnya  sempat kena tipu  account saldo gopay  hangus perlu  peningkatan security    kejadian terus  ,sadness
yeeeaaayyy siap buat lebaran buat mamak klaten alhamdulillah swiss belboutique yogyakarta in gondokusuman daerah istimewa yogyakarta,happy
diminta teman bantu bungkus kado  istrinya  hadiah ulang tahun pernikahan terus disuruh  sekalian selipkan kutipan romantis  ahlinya katanya  hati meringis tau,sadness
buat hiburan baca  deh terus lanjut baca twit receh  oldmoneygakngerasain ternyata hidupque tak lebih  remah rangginang macam manusia  makan  kiefsi doang  meni sayang pamer  cerita haha aque maloo,happy
  tak punya apa apa  tak seberapa  disapa sobat misquen asyik asyik  malah nyala balek damai semudah   hebat uiy,happy
oldmoneygakngerasain nongkrong depan rumah sama teman tiap  motor lewat  teriaki oi standaar pas orangnya menengok  sembunyi,happy
sama  yazidi bila negara yahudi  memperkuat dirinya pilihan  ganti agama dibunuh diperbudak  tersingkir  penting  yahudi memperkuat dirinya suka    survival  mrk   ,fear
 bagaimana  lin coba deh mbok pikir  km sbnre  sayang banget sama mantanmu terus    dtk   memperlakukan km sama  pas   jadi pacar mu kan jadi memupuk rasa  nek ,sadness
coba tanya  market mampu memprediksi kondisi ekonomi  depan  kondisi politik   isu    entah siapapun,fear
mak lampir dibully  memberantas nyamuk   pernah tuntas  selalu gagal menyelamatkan sang penguasa   selalu tampil  olah apa gicuuuuu padahal  semua  tahu  dulu  aaahhhh sudahlah,anger
mak lampir dibully  memberantas nyamuk   pernah tuntas  selalu gagal menyelamatkan sang penguasa   selalu tampil  olah apa gicuuuuu padahal  semua  tahu  dulu  aaahhhh sudahlah,anger
saking sibuknya aku lupa jam video musik rilis iya sibuk sibuk mencari kesibukan  baca ebook heran accounting apaan awal bulan   kerjaan,sadness
jakarta  diacak begitulah kalau memilih pemimpin   punya kemampuan samasekali warga  menanggung derita,anger
waktu terasa lamban berjalan  teriknya siang perut  menahan  diizinkan makan begini banget  enggak puasa serasa lebih  puasa sahur  teman kantor puasa semua,sadness
pertama  meminta izin  berbincang beliau menjawabnya  senyum cerah  berwibawa iya mbak gimana coba cerita dulu  kira kira ucapnya drngan ramah lalu aku  temanku bercerita panjang lebar  tiket jadwal uas reschedule semua,happy
  kena oi pak  jelas pelanggaran nya kok semua orang tahu bubarkan   persepakbolaan indonesia kalau mafia nya  musnah,anger
mencari capung bareng teman pakai sapu  capung capungnya ditusukkan  lidi lalu dibakar ramai ramai  dimakan katanya bikin sehat oldmoneygakngerasain,happy
betul bersihkan pak kejadian  bikin  bong nyinyir habis an gubernur indonesia  eh ujung nya pekerjaan gubernur sebelumnya usut tuntassss,anger
dulu jaman putih abu abu rasanya ngebet banget  cepat kuliah eh sekarang pas  kuliah pikir berat rasanya jadi ngebet  nikah recehkantwitter,sadness
hai rakyat geruduglah kantor media  pukullah wartawannya silakan   melanggar hukum kok,anger
beliau disana mendengarkan sembari tersenyum sesekali cerita  terpotong  orang orang  keluar masuk meminta tanda tangannya  kemudian berujung  satu inti   pak  berdua ujian duluan  beliau tertawa   berwibawa  teduh,happy
bangun tidur  kabar teman diterima kerja  aku sujud syukur senang banget tak tau lebay  apa  bep mencari kerja  iya sesusah  imma proud friend,happy
 manusia dengki  buruk mau kayak kamu rusak negara bangga jadi aktivis  bego bubarkan golkar target kok sopir doang mana kendaraan politiknya  merajalela,anger
 jamaah masjid al kautsar dikarenakan nasi tumpeng ayam matang  waktunya    pengajian tafsir masjid al kautsar  ajukan hari    wae ramadhan berkah,happy
kalau   wo sama    hianati  kasih hati meminta jantung   kasih kuota tiket malah rusuh tak terorganisir  meminta oi  kelakuan nya  kayak saudaranya biru barat,anger
 beli mesin cuci  best denki central park    meminta  instalaai dilakukan senin jun jam an  nyatanya  sekarang   dihubungi,anger
 komprenya perkelompok satu jam  asahan  kelompok minggu kemarin maju katanya cuma sebentar gasampe setengah jam lah   mau satu jam bikin degdegan woii,fear
terima kasih  buat teman basis   bersedia meluangkan waktunya  menjadi panitia semoga allah subhanahu wa taala senantiasa memberikan rezeki  halal  berkah   semua amin,happy
alumni praktik dikampus atas izin siapa harusnyakan meminta izin dulu  alumnus memakai fasilitas negara  kepentingannya sendiri  sepengetahuan otoritas kampus,anger
 mencocokkan jadwal setelahnya besok ujian jam meminta soalnya  mbak yuyun  kata beliau alhamdulillah  allah leganya  perlu reschedule   fix  keluar lalu salim tangan sih bapak berterimakasih bangetlah ,happy
percayalah dik    lebih sakit  lupa bawa kacamata   perpustakaan nempel nempel  muka gue  monitor,sadness
tadi pagi menonton infotainment  brkt kerja kris hatta    ganteng ditinggalkan sama hilda  bang billy   ganteng gue astagfirullah ngelus dada,sadness
wagelaseh cuti ditolak   orang paling gue sendirian   pernah balik  rumah lu sih pong  libur panjang  langsung kabur,sadness
lalu beliau balas ngapain takut tinggal berbicara og hngg sih bapak berlalu  ku  terkagum    beliau  jahat   tergambar  rangkaian tweetku sebelumnya beliau  butuh ku  temanku ngomong beliau mau tau masalah   apa,happy
naaahhhh keookkk kan bong terbang  langit dululah jangan berkutat  kolam kerruh,anger
 sd smp gue dulu kalau   ketahuan bawa artikel terkait pornografi dijejerin depan kelas ditendangin tulang keringnya satu satu  wali kelas gue  pernah ketahuan,happy
 allah smoga    manusia super hero  dewan perwakilan rakyat,fear
ketimpangan sosial apa picak mata lu kaum kampret model kamu selalu memutarbalikan fakta sebenarnya  tolol mikirnya,anger
padahal   jam allah  kasih jawaban atas masalahku aku   terlalu buru buru berburuk sangka astagfirullahalazim maafkan dian  allah,sadness
apa sih maunya bank rakyat indonesia   tadi mau transfer  bank  via bank rakyat indonesia mobile begini terus serius  sih melayani konsumen,anger
cmiiw rasanya konotasi matematis  dilekatkan  benar salah  mau kompromi  kurang tepat matematikawan   mestinya toleran non assuming  meragukan banyak  semua   bukti sahih lay,anger
kepancing bodohnyakan rizieq bangsat cabul mau salah   kaum kampret model kamu  belain takut  masuk surga otaknya dimane memikirnya cb,anger
terkadang  tahu kabarmu sama sekali membuat hatiku tenang entah bagaimana dirimu   siapa aku tak peduli  perasaan    sesaat bisakah kamu menghilang jauh dariku doaku   aku  kamu lenyap tak terdengar kabar apapun darimu,sadness
